date,stn_id,avg_temp,min_temp,max_temp,precipitation,sunshine,humidity,city
2013-02-04,108,-0.8,-3.3,2.5,7.4,6.1,77.1,서울
2013-02-05,108,-0.6,-4.0,2.7,4.5,0.0,77.0,서울
2013-02-06,108,-1.5,-3.1,0.2,2.1,5.8,75.0,서울
2013-02-07,108,-11.1,-13.8,-2.6,0.0,9.8,42.5,서울
2013-02-08,108,-11.5,-15.8,-6.1,,9.3,39.3,서울
2013-02-09,108,-7.2,-12.3,-2.6,,8.9,55.5,서울
2013-02-10,108,-4.0,-8.4,-0.5,1.2,8.6,56.6,서울
2013-02-11,108,-5.8,-10.4,-0.9,,9.7,41.8,서울
2013-02-12,108,-3.8,-4.8,-1.9,0.0,0.2,55.6,서울
2013-02-13,108,-1.3,-6.3,2.9,,9.3,59.6,서울
2013-02-14,108,1.1,-2.6,5.2,,7.4,60.1,서울
2013-02-15,108,-1.2,-5.2,1.5,,9.7,48.4,서울
2013-02-16,108,-2.6,-7.0,2.6,,9.6,38.8,서울
2013-02-17,108,2.3,-2.1,5.8,0.0,3.6,44.5,서울
2013-02-18,108,0.5,-2.5,3.1,,5.7,49.8,서울
2013-02-19,108,-2.9,-7.1,0.6,,9.6,27.5,서울
2013-02-20,108,-4.8,-8.7,0.0,,9.5,35.3,서울
2013-02-21,108,-1.7,-5.3,2.5,0.0,9.0,49.0,서울
2013-02-22,108,0.5,-3.1,4.3,3.9,7.4,57.1,서울
2013-02-23,108,-0.9,-4.4,2.4,,9.7,45.9,서울
2013-02-24,108,1.4,-2.4,5.3,,8.8,42.4,서울
2013-02-25,108,3.3,-0.7,8.6,,6.2,39.4,서울
2013-02-26,108,4.8,2.5,7.5,0.0,0.0,56.4,서울
2013-02-27,108,3.4,0.8,8.8,,7.0,69.5,서울
2013-02-28,108,6.7,-1.1,13.9,1.0,6.7,57.3,서울
2013-03-01,108,0.8,-2.4,7.7,3.0,9.1,56.1,서울
2013-03-02,108,-0.8,-4.4,3.1,,9.7,42.6,서울
2013-03-03,108,0.4,-3.5,4.8,,10.4,50.3,서울
2013-03-04,108,3.1,-0.7,8.9,,5.8,58.6,서울
2013-03-05,108,3.7,-0.7,9.1,,10.7,51.8,서울
2013-03-06,108,7.9,0.9,14.3,,6.9,43.1,서울
2013-03-07,108,8.0,4.3,11.7,0.5,2.2,74.1,서울
2013-03-08,108,8.5,3.8,14.1,,6.1,66.0,서울
2013-03-09,108,13.2,6.2,23.8,,9.4,48.8,서울
2013-03-10,108,1.2,-1.5,7.9,,11.2,32.5,서울
2013-03-11,108,4.2,-2.6,12.1,,11.2,33.4,서울
2013-03-12,108,7.5,1.6,11.7,3.5,3.0,60.4,서울
2013-03-13,108,5.2,1.8,8.4,11.5,5.7,64.5,서울
2013-03-14,108,4.1,0.9,9.8,,9.3,48.9,서울
2013-03-15,108,4.6,0.0,10.5,,10.7,43.4,서울
2013-03-16,108,6.3,1.6,12.7,,10.8,53.6,서울
2013-03-17,108,8.2,3.4,15.9,7.5,7.2,57.5,서울
2013-03-18,108,8.3,5.3,14.2,1.0,9.3,73.0,서울
2013-03-19,108,8.0,5.2,11.4,,3.2,61.1,서울
2013-03-20,108,2.8,-2.5,8.5,0.1,5.6,51.9,서울
2013-03-21,108,1.5,-4.0,7.2,,11.2,34.3,서울
2013-03-22,108,3.4,0.9,6.9,,0.7,61.6,서울
2013-03-23,108,5.4,-1.2,12.1,,11.2,39.0,서울
2013-03-24,108,5.1,1.8,10.2,,11.0,47.4,서울
2013-03-25,108,2.8,-0.7,7.8,,11.5,40.3,서울
2013-03-26,108,4.4,-0.9,10.4,,11.5,39.9,서울
2013-03-27,108,7.5,1.4,14.9,,11.4,30.1,서울
2013-03-28,108,7.3,4.4,12.0,,4.0,42.1,서울
2013-03-29,108,5.4,0.6,10.4,,11.7,28.6,서울
2013-03-30,108,4.9,2.3,10.2,0.2,3.4,43.1,서울
2013-03-31,108,6.3,1.0,13.2,,11.2,46.4,서울
2013-04-01,108,9.2,3.3,13.4,0.5,0.9,44.5,서울
2013-04-02,108,7.2,5.8,9.5,8.5,0.6,86.1,서울
2013-04-03,108,7.9,3.9,14.1,,8.7,64.0,서울
2013-04-04,108,12.6,5.6,19.8,,10.7,44.5,서울
2013-04-05,108,14.6,10.1,19.9,,2.1,42.1,서울
2013-04-06,108,7.5,2.5,13.0,14.0,0.0,84.4,서울
2013-04-07,108,5.1,2.0,9.6,1.0,10.6,57.3,서울
2013-04-08,108,8.0,2.5,13.8,1.0,7.5,55.1,서울
2013-04-09,108,6.2,3.2,10.7,0.5,10.2,50.8,서울
2013-04-10,108,5.0,1.3,8.1,1.5,8.6,49.3,서울
2013-04-11,108,5.5,3.7,9.6,0.5,10.1,54.5,서울
2013-04-12,108,6.9,2.2,11.9,,11.6,42.6,서울
2013-04-13,108,11.4,3.4,17.5,,10.0,38.6,서울
2013-04-14,108,8.3,4.2,12.2,3.5,9.9,40.4,서울
2013-04-15,108,7.5,2.6,12.5,,2.2,31.5,서울
2013-04-16,108,13.2,8.6,19.1,,2.7,54.5,서울
2013-04-17,108,14.8,10.3,20.6,,9.4,62.3,서울
2013-04-18,108,12.3,9.0,16.3,,7.8,37.4,서울
2013-04-19,108,9.8,5.1,15.0,,10.2,27.0,서울
2013-04-20,108,6.6,4.0,10.1,9.5,0.1,70.8,서울
2013-04-21,108,9.0,4.2,15.3,,10.1,58.8,서울
2013-04-22,108,11.4,5.6,17.2,,10.7,43.8,서울
2013-04-23,108,11.2,9.7,14.8,5.5,0.0,59.3,서울
2013-04-24,108,12.3,8.3,18.0,0.1,11.8,67.0,서울
2013-04-25,108,9.3,7.9,13.8,4.5,2.7,78.9,서울
2013-04-26,108,11.7,6.9,16.3,0.1,11.7,55.0,서울
2013-04-27,108,12.8,8.2,18.5,,11.6,51.4,서울
2013-04-28,108,16.0,10.3,21.6,,3.3,51.0,서울
2013-04-29,108,13.5,9.0,17.7,21.0,6.7,67.6,서울
2013-04-30,108,13.4,7.7,19.5,,10.7,48.8,서울
2013-05-01,108,13.2,8.7,18.6,1.0,10.5,52.4,서울
2013-05-02,108,12.4,9.0,17.1,1.0,8.9,67.1,서울
2013-05-03,108,12.6,9.0,18.2,0.0,6.2,64.8,서울
2013-05-04,108,13.9,9.3,19.6,,11.2,58.1,서울
2013-05-05,108,14.3,9.2,20.6,,12.5,51.8,서울
2013-05-06,108,14.6,7.9,21.3,,10.8,54.0,서울
2013-05-07,108,18.7,11.9,26.7,,10.9,41.4,서울
2013-05-08,108,19.4,12.7,26.2,,11.7,33.6,서울
2013-05-09,108,18.1,14.7,23.0,2.5,4.0,55.3,서울
2013-05-10,108,14.0,10.4,16.1,22.0,0.0,89.3,서울
2013-05-11,108,17.9,11.0,24.8,,11.2,55.5,서울
2013-05-12,108,19.1,16.4,22.5,1.0,5.2,61.3,서울
2013-05-13,108,21.6,17.7,26.8,,10.4,45.0,서울
2013-05-14,108,20.2,17.0,25.3,,4.4,46.9,서울
2013-05-15,108,19.4,15.6,24.4,,11.2,57.0,서울
2013-05-16,108,22.0,15.3,28.3,,13.2,33.3,서울
2013-05-17,108,20.2,15.7,26.6,,12.6,36.6,서울
2013-05-18,108,17.7,13.7,22.3,14.5,0.6,62.8,서울
2013-05-19,108,16.6,13.6,21.5,19.5,1.3,80.9,서울
2013-05-20,108,14.4,12.1,18.5,,4.3,76.0,서울
2013-05-21,108,17.7,10.2,24.6,,12.8,43.3,서울
2013-05-22,108,19.7,13.9,25.9,,5.3,49.4,서울
2013-05-23,108,22.1,15.4,30.2,,11.5,59.3,서울
2013-05-24,108,21.3,15.7,27.5,,10.5,58.9,서울
2013-05-25,108,24.7,18.2,31.8,,10.1,49.6,서울
2013-05-26,108,23.9,20.8,28.4,,4.0,45.9,서울
2013-05-27,108,19.7,17.7,22.6,56.5,0.0,80.4,서울
2013-05-28,108,18.9,17.6,20.9,11.5,0.0,89.1,서울
2013-05-29,108,16.1,14.9,18.1,2.5,0.0,87.8,서울
2013-05-30,108,19.2,14.3,25.0,,11.7,57.9,서울
2013-05-31,108,21.3,13.9,27.8,,11.1,46.6,서울
2013-06-01,108,21.7,17.4,27.9,,9.3,44.3,서울
2013-06-02,108,23.5,16.3,30.8,,12.6,48.6,서울
2013-06-03,108,21.3,18.4,26.7,,10.9,59.0,서울
2013-06-04,108,22.8,17.5,28.4,0.2,9.6,54.3,서울
2013-06-05,108,24.8,19.1,30.4,,10.6,51.8,서울
2013-06-06,108,25.0,21.7,30.0,,9.6,55.9,서울
2013-06-07,108,25.7,20.7,31.1,,11.8,50.9,서울
2013-06-08,108,26.4,21.0,31.2,,6.6,48.5,서울
2013-06-09,108,27.4,22.3,32.4,,12.5,38.3,서울
2013-06-10,108,27.5,21.6,32.2,,12.8,35.5,서울
2013-06-11,108,23.7,20.5,26.7,7.0,0.0,57.9,서울
2013-06-12,108,20.5,19.6,22.5,6.5,0.0,85.4,서울
2013-06-13,108,23.0,18.8,27.5,,4.5,70.5,서울
2013-06-14,108,24.6,20.9,29.7,,7.8,62.3,서울
2013-06-15,108,24.6,21.3,29.1,,10.6,58.4,서울
2013-06-16,108,22.5,19.8,27.5,,8.0,69.8,서울
2013-06-17,108,22.3,19.9,25.8,0.5,1.1,76.8,서울
2013-06-18,108,21.7,20.5,23.1,12.0,0.0,90.1,서울
2013-06-19,108,24.3,20.6,29.6,0.1,6.8,71.1,서울
2013-06-20,108,25.8,20.9,31.1,,7.6,58.5,서울
2013-06-21,108,26.6,22.9,31.8,,5.2,57.5,서울
2013-06-22,108,25.1,22.7,29.6,,4.4,63.9,서울
2013-06-23,108,22.9,20.6,26.2,0.3,7.0,69.6,서울
2013-06-24,108,23.5,19.6,29.4,,6.7,66.6,서울
2013-06-25,108,25.1,21.0,29.8,,3.9,58.6,서울
2013-06-26,108,24.5,21.1,29.7,0.0,9.2,59.8,서울
2013-06-27,108,25.1,20.4,31.8,,7.5,63.1,서울
2013-06-28,108,25.5,21.5,30.6,1.5,10.1,61.1,서울
2013-06-29,108,27.2,21.8,32.6,,8.9,54.8,서울
2013-06-30,108,27.7,23.4,31.9,0.2,8.4,60.4,서울
2013-07-01,108,27.1,23.9,31.3,,5.9,58.4,서울
2013-07-02,108,24.3,21.5,27.9,51.5,0.0,82.5,서울
2013-07-03,108,25.2,20.5,30.7,,11.8,69.1,서울
2013-07-04,108,24.9,23.1,27.6,32.5,0.0,84.3,서울
2013-07-05,108,25.6,22.1,30.2,1.0,7.2,73.4,서울
2013-07-06,108,25.2,21.6,30.6,,8.7,73.0,서울
2013-07-07,108,24.9,22.4,29.5,3.0,2.8,78.8,서울
2013-07-08,108,24.3,22.3,26.3,68.0,0.0,88.6,서울
2013-07-09,108,24.5,23.5,26.2,6.5,0.0,87.3,서울
2013-07-10,108,25.3,24.6,26.1,1.0,0.0,82.8,서울
2013-07-11,108,24.6,23.8,25.1,14.0,0.0,86.0,서울
2013-07-12,108,23.6,23.2,24.3,74.0,0.0,88.4,서울
2013-07-13,108,24.2,22.2,25.6,165.0,0.0,90.1,서울
2013-07-14,108,24.1,23.1,25.4,23.0,0.0,90.9,서울
2013-07-15,108,26.5,23.6,29.1,3.5,1.8,80.1,서울
2013-07-16,108,26.9,25.2,28.8,1.5,0.3,70.4,서울
2013-07-17,108,24.2,23.5,25.7,18.5,0.0,89.1,서울
2013-07-18,108,25.1,23.8,27.7,26.5,1.8,85.6,서울
2013-07-19,108,26.8,23.3,30.5,,6.8,72.0,서울
2013-07-20,108,27.0,25.3,30.3,1.0,4.2,72.4,서울
2013-07-21,108,26.8,25.6,28.4,0.5,0.5,78.8,서울
2013-07-22,108,26.4,24.1,29.4,84.5,0.9,81.0,서울
2013-07-23,108,25.7,24.7,26.4,56.5,0.0,87.3,서울
2013-07-24,108,24.7,23.2,27.6,11.5,5.6,79.0,서울
2013-07-25,108,26.0,22.9,30.2,0.0,9.5,71.8,서울
2013-07-26,108,26.5,23.1,31.1,,10.0,70.9,서울
2013-07-27,108,26.2,23.1,31.2,0.2,6.8,67.8,서울
2013-07-28,108,25.3,23.9,26.7,11.0,0.0,85.5,서울
2013-07-29,108,26.5,24.4,29.6,3.5,5.3,82.3,서울
2013-07-30,108,26.3,24.0,29.9,9.5,5.2,73.9,서울
2013-07-31,108,26.4,24.7,29.0,8.5,5.9,75.4,서울
2013-08-01,108,28.0,24.5,32.1,,6.0,67.3,서울
2013-08-02,108,27.4,25.2,29.3,7.5,0.9,80.4,서울
2013-08-03,108,28.9,26.7,32.6,0.1,8.9,72.3,서울
2013-08-04,108,28.3,26.4,31.3,4.5,4.7,76.4,서울
2013-08-05,108,27.7,26.4,30.1,7.0,4.5,78.9,서울
2013-08-06,108,26.4,23.0,27.6,45.0,2.8,80.8,서울
2013-08-07,108,28.7,25.0,32.1,,1.3,73.8,서울
2013-08-08,108,29.3,27.3,32.8,,5.0,73.5,서울
2013-08-09,108,29.2,27.9,30.8,0.0,0.1,79.9,서울
2013-08-10,108,28.0,25.8,29.4,2.0,2.6,82.4,서울
2013-08-11,108,28.7,24.2,33.2,,9.6,71.8,서울
2013-08-12,108,29.3,27.1,32.6,,10.7,69.8,서울
2013-08-13,108,29.0,26.6,32.9,,11.5,65.6,서울
2013-08-14,108,28.6,26.2,32.0,,9.9,67.1,서울
2013-08-15,108,28.7,25.8,32.4,0.0,7.9,71.5,서울
2013-08-16,108,28.7,26.1,31.7,4.5,7.2,71.8,서울
2013-08-17,108,28.7,27.1,31.6,,6.9,69.6,서울
2013-08-18,108,28.3,26.0,31.5,13.0,2.8,72.8,서울
2013-08-19,108,28.2,25.7,32.3,6.0,9.7,68.9,서울
2013-08-20,108,27.4,23.0,32.3,,10.6,62.0,서울
2013-08-21,108,28.8,24.2,33.9,,11.6,54.9,서울
2013-08-22,108,29.3,26.3,32.3,0.0,8.8,58.6,서울
2013-08-23,108,25.7,23.7,28.7,35.0,1.0,78.9,서울
2013-08-24,108,26.6,21.9,31.5,,10.9,60.4,서울
2013-08-25,108,27.1,22.0,32.1,,12.0,52.3,서울
2013-08-26,108,27.0,22.8,31.6,,12.1,52.3,서울
2013-08-27,108,25.6,22.5,29.3,,11.5,61.6,서울
2013-08-28,108,26.4,22.7,30.8,,9.7,59.4,서울
2013-08-29,108,25.5,24.5,26.7,21.5,0.0,79.1,서울
2013-08-30,108,25.1,22.3,28.3,,10.7,69.6,서울
2013-08-31,108,24.0,21.1,27.9,2.5,6.0,65.8,서울
2013-09-01,108,23.5,19.8,28.2,,10.0,54.6,서울
2013-09-02,108,22.4,17.3,26.9,,10.8,49.9,서울
2013-09-03,108,21.7,16.4,26.8,,12.1,43.5,서울
2013-09-04,108,22.0,16.4,27.5,,12.1,46.5,서울
2013-09-05,108,21.2,17.9,24.1,0.0,1.2,52.9,서울
2013-09-06,108,20.8,19.0,23.1,0.0,0.0,59.6,서울
2013-09-07,108,21.9,17.9,26.9,,8.9,61.8,서울
2013-09-08,108,22.9,18.4,27.9,,10.6,63.4,서울
2013-09-09,108,23.0,19.8,26.5,,2.7,67.0,서울
2013-09-10,108,22.0,19.1,25.2,11.5,0.2,76.3,서울
2013-09-11,108,20.1,19.1,20.9,36.5,0.0,90.6,서울
2013-09-12,108,23.0,20.3,26.3,0.5,0.5,80.4,서울
2013-09-13,108,22.9,20.9,25.2,50.0,0.2,87.5,서울
2013-09-14,108,23.1,21.5,25.3,11.5,2.4,81.1,서울
2013-09-15,108,23.4,20.3,28.2,,9.0,59.5,서울
2013-09-16,108,20.9,15.2,27.0,,11.8,49.3,서울
2013-09-17,108,22.6,17.0,29.3,,9.6,48.4,서울
2013-09-18,108,24.4,17.5,31.1,,10.9,54.0,서울
2013-09-19,108,24.7,20.5,30.2,,10.7,56.0,서울
2013-09-20,108,23.4,20.1,28.0,,7.6,71.5,서울
2013-09-21,108,23.8,19.9,27.8,,6.0,66.9,서울
2013-09-22,108,23.1,20.4,27.2,0.0,6.5,54.9,서울
2013-09-23,108,23.8,18.6,29.0,,10.0,55.6,서울
2013-09-24,108,22.0,20.0,23.9,4.5,0.0,81.8,서울
2013-09-25,108,19.5,15.3,24.2,,9.5,57.3,서울
2013-09-26,108,17.3,12.7,22.5,,11.3,36.9,서울
2013-09-27,108,17.9,10.9,24.0,,10.8,50.9,서울
2013-09-28,108,17.4,15.2,19.9,4.0,0.0,70.6,서울
2013-09-29,108,17.2,14.7,19.7,19.0,0.0,86.1,서울
2013-09-30,108,20.7,18.0,25.5,1.0,5.6,71.8,서울
2013-10-01,108,21.6,17.2,27.2,,6.1,66.8,서울
2013-10-02,108,19.4,15.0,22.8,,7.1,58.6,서울
2013-10-03,108,16.3,11.0,21.3,,11.2,49.1,서울
2013-10-04,108,17.4,10.7,25.1,,11.0,54.6,서울
2013-10-05,108,20.0,12.6,28.1,,10.9,48.0,서울
2013-10-06,108,20.8,15.4,25.7,0.0,6.6,53.5,서울
2013-10-07,108,22.8,19.8,26.9,,1.4,65.9,서울
2013-10-08,108,20.0,18.0,21.8,3.0,0.0,83.4,서울
2013-10-09,108,20.5,15.5,26.4,,10.6,63.9,서울
2013-10-10,108,21.1,15.9,26.4,,7.0,71.0,서울
2013-10-11,108,18.1,14.1,20.7,6.5,9.8,57.5,서울
2013-10-12,108,16.4,11.0,21.5,,10.8,53.8,서울
2013-10-13,108,17.3,12.2,23.4,,9.6,62.0,서울
2013-10-14,108,18.3,13.3,24.4,,10.1,63.6,서울
2013-10-15,108,12.0,7.7,17.4,3.5,0.0,79.4,서울
2013-10-16,108,11.2,6.1,16.8,,10.5,53.1,서울
2013-10-17,108,12.4,6.8,18.9,,10.3,55.5,서울
2013-10-18,108,13.6,8.1,20.2,,10.0,54.8,서울
2013-10-19,108,14.6,9.8,19.5,,5.6,59.1,서울
2013-10-20,108,16.7,11.7,22.9,,8.5,60.1,서울
2013-10-21,108,16.2,12.0,22.2,,9.1,50.3,서울
2013-10-22,108,15.9,11.3,21.7,,9.8,46.1,서울
2013-10-23,108,16.2,12.2,22.1,,9.5,49.1,서울
2013-10-24,108,13.1,7.8,18.5,,9.2,50.8,서울
2013-10-25,108,9.3,5.3,14.5,,9.9,41.9,서울
2013-10-26,108,10.0,4.3,15.7,,9.8,50.5,서울
2013-10-27,108,11.4,5.1,18.0,,9.6,56.3,서울
2013-10-28,108,11.6,6.7,16.7,,5.7,65.5,서울
2013-10-29,108,12.7,9.5,16.5,0.5,2.0,71.3,서울
2013-10-30,108,10.5,6.4,16.2,,8.6,58.9,서울
2013-10-31,108,11.7,5.5,18.8,,9.6,54.9,서울
2013-11-01,108,14.8,8.6,20.7,,8.1,50.8,서울
2013-11-02,108,11.6,8.6,14.9,7.5,0.0,79.8,서울
2013-11-03,108,11.9,7.8,16.7,0.0,4.5,80.3,서울
2013-11-04,108,12.6,9.2,17.6,,7.7,70.3,서울
2013-11-05,108,12.3,7.5,18.5,,9.2,64.3,서울
2013-11-06,108,12.2,9.0,15.9,1.0,0.0,77.5,서울
2013-11-07,108,12.2,7.5,15.8,0.1,9.4,52.9,서울
2013-11-08,108,9.0,4.0,14.5,,8.4,43.4,서울
2013-11-09,108,11.6,9.2,15.5,5.5,0.4,62.1,서울
2013-11-10,108,5.5,2.1,10.4,0.0,9.3,45.3,서울
2013-11-11,108,2.6,-1.4,7.5,,9.7,32.9,서울
2013-11-12,108,3.4,-1.1,8.5,,9.7,36.1,서울
2013-11-13,108,4.8,-0.9,11.4,,8.9,43.5,서울
2013-11-14,108,6.7,3.1,9.9,1.0,0.9,55.1,서울
2013-11-15,108,8.2,5.8,12.4,2.0,3.5,78.3,서울
2013-11-16,108,7.0,2.4,12.0,2.0,5.6,72.0,서울
2013-11-17,108,5.2,2.2,7.6,1.0,5.8,58.1,서울
2013-11-18,108,1.1,-1.5,4.2,0.0,8.4,53.6,서울
2013-11-19,108,1.1,-1.7,3.8,0.0,7.3,53.9,서울
2013-11-20,108,1.5,-1.9,5.9,,9.3,38.8,서울
2013-11-21,108,2.6,-1.4,7.3,,9.3,48.8,서울
2013-11-22,108,4.6,-0.7,10.5,,7.6,57.9,서울
2013-11-23,108,7.1,2.2,12.5,,8.2,64.6,서울
2013-11-24,108,7.3,4.4,10.6,14.0,2.2,74.3,서울
2013-11-25,108,4.7,-0.1,10.2,9.5,0.7,64.6,서울
2013-11-26,108,2.1,-2.4,5.8,1.5,5.0,60.9,서울
2013-11-27,108,0.0,-4.3,4.7,1.7,2.3,66.8,서울
2013-11-28,108,-3.8,-6.4,-0.9,,8.9,48.9,서울
2013-11-29,108,-0.7,-5.4,4.8,0.0,9.2,52.9,서울
2013-11-30,108,5.3,-1.1,10.6,,8.5,56.9,서울
2013-12-01,108,4.5,1.4,8.6,,6.1,66.9,서울
2013-12-02,108,3.9,0.1,6.6,0.0,0.0,64.3,서울
2013-12-03,108,6.7,4.5,9.9,,6.9,62.6,서울
2013-12-04,108,5.5,2.1,9.6,,6.9,72.8,서울
2013-12-05,108,5.5,2.1,9.0,,0.3,73.4,서울
2013-12-06,108,3.0,-0.7,7.0,0.0,9.0,42.6,서울
2013-12-07,108,6.2,3.8,11.0,0.1,5.6,60.8,서울
2013-12-08,108,4.2,2.5,6.5,0.0,0.3,75.3,서울
2013-12-09,108,3.8,1.9,5.2,14.0,0.0,83.1,서울
2013-12-10,108,0.3,-2.2,3.5,,8.7,56.1,서울
2013-12-11,108,-1.7,-4.3,0.2,2.6,8.3,64.1,서울
2013-12-12,108,-3.2,-6.3,0.3,4.1,1.8,69.9,서울
2013-12-13,108,-6.8,-8.9,-4.3,,8.6,47.5,서울
2013-12-14,108,-4.9,-8.5,-1.4,1.1,4.7,65.4,서울
2013-12-15,108,-4.4,-8.0,0.7,,9.0,48.1,서울
2013-12-16,108,-3.6,-7.3,0.5,,1.8,52.6,서울
2013-12-17,108,-0.3,-5.5,4.7,,5.0,52.4,서울
2013-12-18,108,2.2,-0.9,6.5,0.8,5.3,65.1,서울
2013-12-19,108,-3.5,-6.5,-0.9,0.3,5.7,60.6,서울
2013-12-20,108,-4.0,-8.1,-0.1,0.0,8.1,56.3,서울
2013-12-21,108,-3.1,-6.3,0.9,,8.3,56.4,서울
2013-12-22,108,-2.1,-6.8,3.1,,7.5,57.5,서울
2013-12-23,108,-1.1,-3.7,2.3,,8.5,57.1,서울
2013-12-24,108,-1.6,-5.9,4.0,,8.6,58.0,서울
2013-12-25,108,-0.5,-4.4,3.7,,7.8,60.4,서울
2013-12-26,108,-0.5,-4.0,2.7,1.6,0.9,67.8,서울
2013-12-27,108,-6.8,-9.3,-3.7,,8.6,49.5,서울
2013-12-28,108,-6.5,-9.8,-2.7,,9.0,44.1,서울
2013-12-29,108,-2.9,-8.0,1.6,0.1,8.0,59.8,서울
2013-12-30,108,2.2,-1.9,6.3,,7.2,55.4,서울
2013-12-31,108,3.8,0.5,8.0,,7.9,58.8,서울
2014-01-01,108,4.0,0.3,7.9,0.0,6.4,51.3,서울
2014-01-02,108,1.5,-1.3,6.2,,9.0,35.4,서울
2014-01-03,108,2.3,-1.1,7.3,,2.7,54.4,서울
2014-01-04,108,-0.1,-3.7,5.6,,8.7,47.1,서울
2014-01-05,108,-0.8,-4.3,3.8,,8.0,48.4,서울
2014-01-06,108,0.8,-3.7,6.4,,8.1,50.4,서울
2014-01-07,108,3.0,0.3,5.5,0.0,0.0,56.0,서울
2014-01-08,108,0.5,-5.7,4.0,0.0,3.5,56.6,서울
2014-01-09,108,-7.8,-10.4,-4.3,,9.3,26.3,서울
2014-01-10,108,-4.7,-9.3,-0.9,0.0,4.4,48.6,서울
2014-01-11,108,-1.7,-5.4,2.4,,6.4,44.1,서울
2014-01-12,108,-2.4,-7.7,2.5,0.0,6.4,43.5,서울
2014-01-13,108,-6.2,-10.5,-1.6,,9.3,26.0,서울
2014-01-14,108,-4.3,-8.9,1.1,,9.1,33.8,서울
2014-01-15,108,-2.9,-7.6,2.2,,9.0,42.0,서울
2014-01-16,108,0.1,-4.0,3.6,,1.1,59.9,서울
2014-01-17,108,-0.1,-3.7,3.8,,6.2,55.9,서울
2014-01-18,108,-2.2,-4.9,0.8,,8.4,42.4,서울
2014-01-19,108,-2.6,-7.4,2.4,0.0,6.2,44.8,서울
2014-01-20,108,-1.5,-4.2,1.9,5.3,0.0,83.3,서울
2014-01-21,108,-5.5,-7.2,-3.1,0.7,3.1,62.6,서울
2014-01-22,108,-3.9,-9.5,1.6,,9.0,60.0,서울
2014-01-23,108,-0.8,-5.2,4.1,,5.8,65.6,서울
2014-01-24,108,3.0,-1.1,5.7,,0.0,64.4,서울
2014-01-25,108,4.2,-0.4,6.3,3.0,0.0,74.4,서울
2014-01-26,108,-2.1,-5.3,2.3,,9.5,42.1,서울
2014-01-27,108,0.2,-5.4,6.0,,8.7,48.0,서울
2014-01-28,108,1.5,-3.0,4.6,0.5,8.1,52.8,서울
2014-01-29,108,2.2,-5.3,8.2,,7.9,40.1,서울
2014-01-30,108,4.0,-1.0,6.5,3.5,0.9,66.1,서울
2014-01-31,108,1.3,-4.3,7.0,,9.2,26.1,서울
2014-02-01,108,4.9,3.7,6.0,11.0,0.0,63.8,서울
2014-02-02,108,4.9,2.8,6.5,0.5,0.0,91.6,서울
2014-02-03,108,-3.5,-8.2,2.8,,4.6,38.5,서울
2014-02-04,108,-7.4,-10.5,-3.7,,9.7,25.9,서울
2014-02-05,108,-4.8,-8.9,0.3,,7.2,27.5,서울
2014-02-06,108,-1.3,-5.2,4.5,,6.7,29.8,서울
2014-02-07,108,2.4,-2.0,7.6,0.0,5.2,47.3,서울
2014-02-08,108,0.2,-1.5,2.5,4.3,0.9,79.4,서울
2014-02-09,108,-1.6,-3.4,0.7,0.2,1.6,76.5,서울
2014-02-10,108,-0.1,-2.9,4.4,0.2,6.0,55.0,서울
2014-02-11,108,0.2,-3.8,5.2,,9.7,42.1,서울
2014-02-12,108,1.2,-2.0,5.1,0.0,5.1,49.3,서울
2014-02-13,108,1.9,-2.1,6.5,,6.5,46.1,서울
2014-02-14,108,2.7,-0.7,7.6,,6.8,47.3,서울
2014-02-15,108,2.7,-1.9,8.5,,9.8,54.6,서울
2014-02-16,108,2.8,-1.1,8.1,,2.9,53.3,서울
2014-02-17,108,4.2,0.9,8.5,,3.2,45.5,서울
2014-02-18,108,2.5,0.3,5.4,,3.1,45.9,서울
2014-02-19,108,2.1,-1.9,6.7,,8.1,48.6,서울
2014-02-20,108,1.2,-1.2,5.5,,7.8,61.5,서울
2014-02-21,108,0.9,-4.0,6.9,,10.1,49.1,서울
2014-02-22,108,2.2,-2.1,7.4,,9.4,49.3,서울
2014-02-23,108,3.1,-1.8,8.5,,7.3,50.6,서울
2014-02-24,108,4.1,-0.3,9.3,,6.3,58.0,서울
2014-02-25,108,5.7,0.6,12.3,,8.0,59.9,서울
2014-02-26,108,8.4,1.4,16.4,,8.2,44.9,서울
2014-02-27,108,7.7,3.8,13.1,,5.4,55.4,서울
2014-02-28,108,6.7,1.3,12.3,,4.3,58.8,서울
2014-03-01,108,6.0,3.3,9.4,,1.0,61.1,서울
2014-03-02,108,4.5,-0.2,10.1,,10.5,46.4,서울
2014-03-03,108,5.2,-1.0,11.9,,10.4,34.4,서울
2014-03-04,108,6.3,2.2,12.3,,6.3,48.0,서울
2014-03-05,108,1.4,-1.4,5.3,0.0,10.7,44.8,서울
2014-03-06,108,0.3,-3.0,5.0,0.0,9.6,43.4,서울
2014-03-07,108,-0.6,-4.6,4.3,,10.6,45.9,서울
2014-03-08,108,2.0,-2.2,7.0,,7.4,55.0,서울
2014-03-09,108,1.4,-1.6,4.8,2.2,9.9,56.4,서울
2014-03-10,108,1.5,-3.6,7.7,,11.1,50.4,서울
2014-03-11,108,4.5,-0.9,9.4,,4.3,65.0,서울
